f,a,x,y,v,x_abs,y_abs,second
11,24,0.44751471281051636,0.5882748961448669,0.999144971370697,0.21391203272342682,0.5000336617231369,0.18521586497890297
11,23,0.48860809206962585,0.5852216482162476,0.9977023601531982,0.23355466800928115,0.4974384009838104,0.18521586497890297
11,16,0.4936237037181854,0.6000668406486511,0.9533295035362244,0.23595213037729262,0.5100568145513534,0.18521586497890297
11,15,0.507209062576294,0.5681720972061157,0.12321466207504272,0.24244593191146852,0.48294628262519834,0.18521586497890297
11,12,0.40554264187812805,0.29082930088043213,0.999954342842102,0.19384938281774522,0.24720490574836732,0.18521586497890297
11,11,0.4751465320587158,0.29285040497779846,0.9987854957580566,0.22712004232406616,0.2489228442311287,0.18521586497890297
12,28,0.39586102962493896,0.9131693243980408,0.8732417225837708,0.18922157216072083,0.7761939257383347,0.20205367088607595
12,27,0.4365435540676117,0.8955171704292297,0.4754844009876251,0.2086678188443184,0.7611895948648453,0.20205367088607595
12,24,0.44842180609703064,0.5881426334381104,0.9991316199302673,0.21434562331438065,0.4999212384223938,0.20205367088607595
12,23,0.489463210105896,0.5851402282714844,0.9976751804351807,0.2339634144306183,0.49736919403076174,0.20205367088607595
12,16,0.493207722902298,0.6000746488571167,0.9522795081138611,0.23575329154729843,0.5100634515285491,0.20205367088607595
12,15,0.5067949295043945,0.5681532621383667,0.1189209371805191,0.24224797630310058,0.4829302728176117,0.20205367088607595
12,12,0.4063037037849426,0.2903006076812744,0.9999536275863647,0.19421317040920258,0.24675551652908326,0.20205367088607595
12,11,0.4758506715297699,0.29263952374458313,0.9987539052963257,0.22745662099123,0.24874359518289565,0.20205367088607595
13,28,0.3950914442539215,0.9128775000572205,0.8657846450805664,0.18885371035337448,0.7759458750486374,0.21889147679324894
13,27,0.43914973735809326,0.895175576210022,0.45701080560684204,0.20991357445716857,0.7608992397785187,0.21889147679324894
13,24,0.44823455810546875,0.5880740880966187,0.9991206526756287,0.21425611877441406,0.49986297488212583,0.21889147679324894
13,23,0.4903890788555145,0.5850471258163452,0.9976627230644226,0.23440597969293595,0.49729005694389344,0.21889147679324894
13,16,0.49293217062950134,0.600152850151062,0.9512897729873657,0.23562157756090163,0.5101299226284027,0.21889147679324894
13,15,0.5068408846855164,0.568147599697113,0.11636029928922653,0.24226994287967682,0.4829254597425461,0.21889147679324894
13,12,0.40663203597068787,0.2896907925605774,0.9999529719352722,0.1943701131939888,0.24623717367649078,0.21889147679324894
13,11,0.4770834445953369,0.29219409823417664,0.9987361431121826,0.22804588651657104,0.24836498349905015,0.21889147679324894
14,28,0.3951701819896698,0.910224199295044,0.8610767126083374,0.18889134699106216,0.7736905694007874,0.23572928270042195
14,27,0.42867761850357056,0.8946851491928101,0.4472697675228119,0.20490790164470674,0.7604823768138885,0.23572928270042195
14,24,0.4482598602771759,0.5863217115402222,0.9991151690483093,0.2142682132124901,0.4983734548091888,0.23572928270042195
14,23,0.49093136191368103,0.5827140808105469,0.9976658821105957,0.23466519099473954,0.49530696868896484,0.23572928270042195
14,16,0.4929411709308624,0.6001294851303101,0.9502299427986145,0.23562587970495225,0.5101100623607635,0.23572928270042195
14,15,0.506972074508667,0.566725492477417,0.11228476464748383,0.24233265161514284,0.4817166686058044,0.23572928270042195
14,12,0.4066721796989441,0.2884786128997803,0.999952495098114,0.19438930189609527,0.24520682096481322,0.23572928270042195
14,11,0.47884926199913025,0.2914068102836609,0.9987039566040039,0.22888994723558426,0.24769578874111176,0.23572928270042195
15,28,0.395327091217041,0.9082474112510681,0.8598430156707764,0.1889663496017456,0.7720102995634079,0.2525670886075949
15,27,0.4200860857963562,0.8916845917701721,0.4413709342479706,0.20080114901065826,0.7579319030046463,0.2525670886075949
15,24,0.4493606388568878,0.584250807762146,0.9990997314453125,0.21479438537359238,0.4966131865978241,0.2525670886075949
15,23,0.49091866612434387,0.580206573009491,0.9976182579994202,0.23465912240743636,0.4931755870580673,0.2525670886075949
15,16,0.4931625425815582,0.5998827219009399,0.949131429195404,0.23573169535398483,0.5099003136157989,0.2525670886075949
15,15,0.5070502161979675,0.5658506155014038,0.10731706023216248,0.24237000334262848,0.4809730231761932,0.2525670886075949
15,12,0.40747010707855225,0.2872675359249115,0.9999517202377319,0.19477071118354797,0.24417740553617479,0.2525670886075949
15,11,0.47968563437461853,0.290300190448761,0.998633086681366,0.22928973323106766,0.24675516188144683,0.2525670886075949
16,28,0.40495383739471436,0.9026596546173096,0.8604809641838074,0.19356793427467348,0.7672607064247131,0.26940489451476796
16,27,0.4173376262187958,0.8897486925125122,0.44210928678512573,0.1994873853325844,0.7562863886356354,0.26940489451476796
16,24,0.44935229420661926,0.5820053815841675,0.9990841150283813,0.21479039663076402,0.49470457434654236,0.26940489451476796
16,23,0.49101346731185913,0.5769595503807068,0.9975684881210327,0.23470443737506866,0.49041561782360077,0.26940489451476796
16,16,0.49331024289131165,0.5992857217788696,0.9487797021865845,0.23580229610204698,0.5093928635120392,0.26940489451476796
